run_id,label,n,ods,gap_var,first_half_ods
cpu_negctrl_offcore_047,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_048,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_049,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_050,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_051,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_052,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
cpu_negctrl_offcore_053,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_054,CPU_NEGCTRL_OFFCORE,20,0.010526,0.238227,0.044444
cpu_negctrl_offcore_055,CPU_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.044444
cpu_negctrl_offcore_056,CPU_NEGCTRL_OFFCORE,20,0.015789,0.299169,0.044444
cpu_negctrl_offcore_057,CPU_NEGCTRL_OFFCORE,20,0.015789,0.404432,0.066667
cpu_negctrl_offcore_058,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_059,CPU_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.044444
cpu_negctrl_offcore_060,CPU_NEGCTRL_OFFCORE,20,0.015789,0.299169,0.066667
cpu_negctrl_offcore_061,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_062,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_063,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_064,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_065,CPU_NEGCTRL_OFFCORE,20,0.026316,0.565097,0.088889
cpu_negctrl_offcore_066,CPU_NEGCTRL_OFFCORE,20,0.021053,0.443213,0.088889
cpu_negctrl_offcore_067,CPU_NEGCTRL_OFFCORE,20,0.021053,0.443213,0.088889
cpu_negctrl_offcore_068,CPU_NEGCTRL_OFFCORE,20,0.015789,0.299169,0.044444
cpu_negctrl_offcore_069,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_070,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_071,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_072,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_073,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_074,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_075,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_076,CPU_NEGCTRL_OFFCORE,20,0.015789,0.193906,0.022222
cpu_negctrl_offcore_077,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_078,CPU_NEGCTRL_OFFCORE,20,0.015789,0.404432,0.066667
cpu_negctrl_offcore_079,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_080,CPU_NEGCTRL_OFFCORE,20,0.015789,0.299169,0.066667
cpu_negctrl_offcore_081,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_082,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_083,CPU_NEGCTRL_OFFCORE,20,0.021053,0.443213,0.066667
cpu_negctrl_offcore_084,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_085,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_086,CPU_NEGCTRL_OFFCORE,20,0.010526,0.238227,0.044444
cpu_negctrl_offcore_087,CPU_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.044444
cpu_negctrl_offcore_088,CPU_NEGCTRL_OFFCORE,20,0.015789,0.216066,0.044444
cpu_negctrl_offcore_089,CPU_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
cpu_negctrl_offcore_090,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_091,CPU_NEGCTRL_OFFCORE,20,0.010526,0.271468,0.044444
cpu_negctrl_offcore_092,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_093,CPU_NEGCTRL_OFFCORE,20,0.021053,0.443213,0.066667
cpu_negctrl_offcore_094,CPU_NEGCTRL_OFFCORE,20,0.015789,0.404432,0.066667
cpu_negctrl_offcore_095,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_096,CPU_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
cpu_negctrl_offcore_097,CPU_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
cpu_negctrl_offcore_098,CPU_NEGCTRL_OFFCORE,20,0,0,0
cpu_negctrl_offcore_099,CPU_NEGCTRL_OFFCORE,20,0.010526,0.238227,0.044444
mem_negctrl_offcore_000,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_001,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_002,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_003,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_004,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_005,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_006,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_007,MEM_NEGCTRL_OFFCORE,20,0.010526,0.271468,0.044444
mem_negctrl_offcore_008,MEM_NEGCTRL_OFFCORE,20,0,0,0
mem_negctrl_offcore_009,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_010,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0
mem_negctrl_offcore_011,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_012,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_013,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_014,MEM_NEGCTRL_OFFCORE,20,0.010526,0.238227,0.044444
mem_negctrl_offcore_015,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_016,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_017,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_018,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_019,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_020,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_021,MEM_NEGCTRL_OFFCORE,20,0,0,0
mem_negctrl_offcore_022,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_023,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_024,MEM_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
mem_negctrl_offcore_025,MEM_NEGCTRL_OFFCORE,20,0,0,0
mem_negctrl_offcore_026,MEM_NEGCTRL_OFFCORE,20,0.015789,0.426593,0.066667
mem_negctrl_offcore_027,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_028,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_029,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_030,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_031,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_032,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_033,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_034,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_035,MEM_NEGCTRL_OFFCORE,20,0,0,0
mem_negctrl_offcore_036,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_037,MEM_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
mem_negctrl_offcore_038,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_039,MEM_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
mem_negctrl_offcore_040,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_041,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_042,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_043,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_044,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_045,MEM_NEGCTRL_OFFCORE,20,0.015789,0.299169,0.044444
mem_negctrl_offcore_046,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_047,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_048,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_049,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_050,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_051,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_052,MEM_NEGCTRL_OFFCORE,20,0,0,0
mem_negctrl_offcore_053,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_054,MEM_NEGCTRL_OFFCORE,20,0.010526,0.238227,0.044444
mem_negctrl_offcore_055,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_056,MEM_NEGCTRL_OFFCORE,20,0,0,0
mem_negctrl_offcore_057,MEM_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
mem_negctrl_offcore_058,MEM_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
mem_negctrl_offcore_059,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.044444
mem_negctrl_offcore_060,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_061,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_062,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_063,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_064,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_065,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_066,MEM_NEGCTRL_OFFCORE,20,0.015789,0.193906,0.044444
mem_negctrl_offcore_067,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_068,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_069,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_070,MEM_NEGCTRL_OFFCORE,20,0.015789,0.32133,0.044444
mem_negctrl_offcore_071,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_072,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_073,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_074,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_075,MEM_NEGCTRL_OFFCORE,20,0.021053,0.443213,0.088889
mem_negctrl_offcore_076,MEM_NEGCTRL_OFFCORE,20,0.010526,0.238227,0.044444
mem_negctrl_offcore_077,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_078,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_079,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0
mem_negctrl_offcore_080,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0
mem_negctrl_offcore_081,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_082,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0.022222
mem_negctrl_offcore_083,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_084,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_085,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_086,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_087,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_088,MEM_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
mem_negctrl_offcore_089,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_090,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_091,MEM_NEGCTRL_OFFCORE,20,0.010526,0.132964,0.022222
mem_negctrl_offcore_092,MEM_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
mem_negctrl_offcore_093,MEM_NEGCTRL_OFFCORE,20,0.005263,0.049861,0.022222
mem_negctrl_offcore_094,MEM_NEGCTRL_OFFCORE,20,0.010526,0.166205,0.022222
mem_negctrl_offcore_095,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_096,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_097,MEM_NEGCTRL_OFFCORE,20,0.005263,0.094183,0
mem_negctrl_offcore_098,MEM_NEGCTRL_OFFCORE,20,0,0,0
mem_negctrl_offcore_099,MEM_NEGCTRL_OFFCORE,20,0.010526,0.238227,0.044444
